Maximum fit for each generation: 
Best fit for generation 294: 509
Best fit for generation 295: 509
Best fit for generation 296: 509
Best fit for generation 297: 509
Best fit for generation 298: 509
Best fit for generation 299: 509
Best fit for generation 300: 509
Best fit for generation 301: 509
Best fit for generation 302: 509
Best fit for generation 303: 509
Best fit for generation 304: 509
Best fit for generation 305: 509
Best fit for generation 306: 509
Best fit for generation 307: 509
Best fit for generation 308: 509
Best fit for generation 309: 509
Best fit for generation 310: 509
Best fit for generation 311: 509
Best fit for generation 312: 509
Best fit for generation 313: 509
Best fit for generation 314: 509
Best fit for generation 315: 509
Best fit for generation 316: 509
Best fit for generation 317: 509
Best fit for generation 318: 509
Best fit for generation 319: 509
Best fit for generation 320: 509
Best fit for generation 321: 509
Best fit for generation 322: 509
Best fit for generation 323: 509
Best fit for generation 324: 509
Best fit for generation 325: 509
Best fit for generation 326: 509
Best fit for generation 327: 509
Best fit for generation 328: 509
Best fit for generation 329: 509
Best fit for generation 330: 509
Best fit for generation 331: 509
Best fit for generation 332: 509
Best fit for generation 333: 509
Best fit for generation 334: 509
Best fit for generation 335: 509
Best fit for generation 336: 509
Best fit for generation 337: 509
Best fit for generation 338: 509
Best fit for generation 339: 509
Best fit for generation 340: 509
Best fit for generation 341: 509
Best fit for generation 342: 509
Best fit for generation 343: 509
Best fit for generation 344: 509
Best fit for generation 345: 509
Best fit for generation 346: 509
Best fit for generation 347: 509
Best fit for generation 348: 509
Best fit for generation 349: 509
Best fit for generation 350: 509
Best fit for generation 351: 509
Best fit for generation 352: 509
Best fit for generation 353: 509
Best fit for generation 354: 509
Best fit for generation 355: 509
Best fit for generation 356: 509
Best fit for generation 357: 509
Best fit for generation 358: 509
Best fit for generation 359: 509
Best fit for generation 360: 509
Best fit for generation 361: 509
Best fit for generation 362: 509
Best fit for generation 363: 509
Best fit for generation 364: 509
Best fit for generation 365: 509
Best fit for generation 366: 509
Best fit for generation 367: 509
Best fit for generation 368: 509
Best fit for generation 369: 509
Best fit for generation 370: 509
Best fit for generation 371: 509
Best fit for generation 372: 509
Best fit for generation 373: 509
Best fit for generation 374: 509
Best fit for generation 375: 509
Best fit for generation 376: 509
Best fit for generation 377: 509
Best fit for generation 378: 509
Best fit for generation 379: 509
Best fit for generation 380: 509
Best fit for generation 381: 509
Best fit for generation 382: 509
Best fit for generation 383: 509
Best fit for generation 384: 509
Best fit for generation 385: 509
Best fit for generation 386: 509
Best fit for generation 387: 509
Best fit for generation 388: 509
Best fit for generation 389: 509
Best fit for generation 390: 509
Best fit for generation 391: 509
Best fit for generation 392: 509
Best fit for generation 393: 509
Best fit for generation 394: 509
Best fit for generation 395: 509
Best fit for generation 396: 509
Best fit for generation 397: 509
Best fit for generation 398: 509
Best fit for generation 399: 509
Best fit for generation 400: 509
Best fit for generation 401: 509
Best fit for generation 402: 509
Best fit for generation 403: 509
Best fit for generation 404: 509
Best fit for generation 405: 509
Best fit for generation 406: 509
Best fit for generation 407: 509
Best fit for generation 408: 509
Best fit for generation 409: 509
Best fit for generation 410: 509
Best fit for generation 411: 509
Best fit for generation 412: 509
Best fit for generation 413: 509
Best fit for generation 414: 509
Best fit for generation 415: 509
Best fit for generation 416: 509
Best fit for generation 417: 509
Best fit for generation 418: 509
Best fit for generation 419: 509
Best fit for generation 420: 509
Best fit for generation 421: 509
Best fit for generation 422: 509
Best fit for generation 423: 509
Best fit for generation 424: 509
Best fit for generation 425: 509
Best fit for generation 426: 509
Best fit for generation 427: 509
Best fit for generation 428: 509
Best fit for generation 429: 509
Best fit for generation 430: 509
Best fit for generation 431: 509
Best fit for generation 432: 509
Best fit for generation 433: 509
Best fit for generation 434: 509
Best fit for generation 435: 509
Best fit for generation 436: 509
Best fit for generation 437: 509
Best fit for generation 438: 509
Best fit for generation 439: 509
Best fit for generation 440: 509
Best fit for generation 441: 509
Best fit for generation 442: 509
Best fit for generation 443: 509
Best fit for generation 444: 509
Best fit for generation 445: 509
Best fit for generation 446: 509
Best fit for generation 447: 509
Best fit for generation 448: 509
Best fit for generation 449: 509
Best fit for generation 450: 509
Best fit for generation 451: 509
Best fit for generation 452: 509
Best fit for generation 453: 509
Best fit for generation 454: 509
Best fit for generation 455: 509
Best fit for generation 456: 509
Best fit for generation 457: 509
Best fit for generation 458: 509
Best fit for generation 459: 509
Best fit for generation 460: 509
Best fit for generation 461: 509
Best fit for generation 462: 509
Best fit for generation 463: 509
Best fit for generation 464: 509
Best fit for generation 465: 509
Best fit for generation 466: 509
Best fit for generation 467: 509
Best fit for generation 468: 509
Best fit for generation 469: 509
Best fit for generation 470: 509
Best fit for generation 471: 509
Best fit for generation 472: 509
Best fit for generation 473: 509
Best fit for generation 474: 509
Best fit for generation 475: 509
Best fit for generation 476: 509
Best fit for generation 477: 509
Best fit for generation 478: 509
Best fit for generation 479: 509
Best fit for generation 480: 509
Best fit for generation 481: 509
Best fit for generation 482: 509
Best fit for generation 483: 509
Best fit for generation 484: 509
Best fit for generation 485: 509
Best fit for generation 486: 509
Best fit for generation 487: 509
Best fit for generation 488: 509
Best fit for generation 489: 509
Best fit for generation 490: 509
Best fit for generation 491: 509
Best fit for generation 492: 509
Best fit for generation 493: 509
Best fit for generation 494: 509
Best fit for generation 495: 509
Best fit for generation 496: 509
Best fit for generation 497: 509
Best fit for generation 498: 509
Best fit for generation 499: 509
Best fit for generation 500: 509
Best fit for generation 501: 509
Best fit for generation 502: 509
Best fit for generation 503: 509
Best fit for generation 504: 509
Best fit for generation 505: 509
Best fit for generation 506: 509
Best fit for generation 507: 509
Best fit for generation 508: 509
Best fit for generation 509: 509
Best fit for generation 510: 509
Best fit for generation 511: 509
Best fit for generation 512: 509
Best fit for generation 513: 509
Best fit for generation 514: 509
Best fit for generation 515: 509
Best fit for generation 516: 509
Best fit for generation 517: 509
Best fit for generation 518: 509
Best fit for generation 519: 509
Best fit for generation 520: 509
Best fit for generation 521: 509
Best fit for generation 522: 509
Best fit for generation 523: 509
Best fit for generation 524: 509
Best fit for generation 525: 509
Best fit for generation 526: 509
Best fit for generation 527: 509
Best fit for generation 528: 509
Best fit for generation 529: 509
Best fit for generation 530: 509
Best fit for generation 531: 509
Best fit for generation 532: 509
Best fit for generation 533: 509
Best fit for generation 534: 509
Best fit for generation 535: 509
Best fit for generation 536: 509
Best fit for generation 537: 509
Best fit for generation 538: 509
Best fit for generation 539: 509
Best fit for generation 540: 509
Best fit for generation 541: 509
Best fit for generation 542: 509
Best fit for generation 543: 509
Best fit for generation 544: 509
Best fit for generation 545: 509
Best fit for generation 546: 509
Best fit for generation 547: 509
Best fit for generation 548: 509
Best fit for generation 549: 509
Best fit for generation 550: 509
Best fit for generation 551: 509
Best fit for generation 552: 509
Best fit for generation 553: 509
Best fit for generation 554: 509
Best fit for generation 555: 509
Best fit for generation 556: 509
Best fit for generation 557: 509
Best fit for generation 558: 509
Best fit for generation 559: 509
Best fit for generation 560: 509
Best fit for generation 561: 509
Best fit for generation 562: 509
Best fit for generation 563: 509
Best fit for generation 564: 509
Best fit for generation 565: 509
Best fit for generation 566: 509
Best fit for generation 567: 509
Best fit for generation 568: 509
Best fit for generation 569: 509
Best fit for generation 570: 509
Best fit for generation 571: 509
Best fit for generation 572: 509
Best fit for generation 573: 509
Best fit for generation 574: 509
Best fit for generation 575: 509
Best fit for generation 576: 509
Best fit for generation 577: 509
Best fit for generation 578: 509
Best fit for generation 579: 509
Best fit for generation 580: 509
Best fit for generation 581: 509
Best fit for generation 582: 509
Best fit for generation 583: 509
Best fit for generation 584: 509
Best fit for generation 585: 509
Best fit for generation 586: 509
Best fit for generation 587: 509
Best fit for generation 588: 509
Best fit for generation 589: 509
Best fit for generation 590: 509
Best fit for generation 591: 509
Best fit for generation 592: 509
Best fit for generation 593: 509
Best fit for generation 594: 509
Best fit for generation 595: 509
Best fit for generation 596: 509
Best fit for generation 597: 509
Best fit for generation 598: 509
Best fit for generation 599: 509
Best fit for generation 600: 509
Best fit for generation 601: 509
Best fit for generation 602: 509
Best fit for generation 603: 509
Best fit for generation 604: 509
Best fit for generation 605: 509
Best fit for generation 606: 509
Best fit for generation 607: 509
Best fit for generation 608: 509
Best fit for generation 609: 509
Best fit for generation 610: 509
Best fit for generation 611: 509
Best fit for generation 612: 509
Best fit for generation 613: 509
Best fit for generation 614: 509
Best fit for generation 615: 509
Best fit for generation 616: 509
Best fit for generation 617: 509
Best fit for generation 618: 509
Best fit for generation 619: 509
Best fit for generation 620: 509
Best fit for generation 621: 509
Best fit for generation 622: 509
Best fit for generation 623: 509
Best fit for generation 624: 509
Best fit for generation 625: 509
Best fit for generation 626: 509
Best fit for generation 627: 509
Best fit for generation 628: 509
Best fit for generation 629: 509
Best fit for generation 630: 509
Best fit for generation 631: 509
Best fit for generation 632: 509
Best fit for generation 633: 509
Best fit for generation 634: 509
Best fit for generation 635: 509
Best fit for generation 636: 509
Best fit for generation 637: 509
Best fit for generation 638: 509
Best fit for generation 639: 509
Best fit for generation 640: 509
Best fit for generation 641: 509
Best fit for generation 642: 509
Best fit for generation 643: 509
Best fit for generation 644: 509
Best fit for generation 645: 509
Best fit for generation 646: 509
Best fit for generation 647: 509
Best fit for generation 648: 509
Best fit for generation 649: 509
Best fit for generation 650: 509
Best fit for generation 651: 509
Best fit for generation 652: 509
Best fit for generation 653: 509
Best fit for generation 654: 509
Best fit for generation 655: 509
Best fit for generation 656: 509
Best fit for generation 657: 509
Best fit for generation 658: 509
Best fit for generation 659: 509
Best fit for generation 660: 509
Best fit for generation 661: 509
Best fit for generation 662: 509
Best fit for generation 663: 509
Best fit for generation 664: 509
Best fit for generation 665: 509
Best fit for generation 666: 509
Best fit for generation 667: 509
Best fit for generation 668: 509
Best fit for generation 669: 509
Best fit for generation 670: 509
Best fit for generation 671: 509
Best fit for generation 672: 509
Best fit for generation 673: 509
Best fit for generation 674: 509
Best fit for generation 675: 509
Best fit for generation 676: 509
Best fit for generation 677: 509
Best fit for generation 678: 509
Best fit for generation 679: 509
Best fit for generation 680: 509
Best fit for generation 681: 509
Best fit for generation 682: 509
Best fit for generation 683: 509
Best fit for generation 684: 509
Best fit for generation 685: 509
Best fit for generation 686: 509
Best fit for generation 687: 509
Best fit for generation 688: 509
Best fit for generation 689: 509
Best fit for generation 690: 509
Best fit for generation 691: 509
Best fit for generation 692: 509
Best fit for generation 693: 509
Best fit for generation 694: 509
Best fit for generation 695: 509
Best fit for generation 696: 509
Best fit for generation 697: 509
Best fit for generation 698: 509
Best fit for generation 699: 509
Best fit for generation 700: 509
Best fit for generation 701: 509
Best fit for generation 702: 509
Best fit for generation 703: 509
Best fit for generation 704: 509
Best fit for generation 705: 509
Best fit for generation 706: 509
Best fit for generation 707: 509
Best fit for generation 708: 509
Best fit for generation 709: 509
Best fit for generation 710: 509
Best fit for generation 711: 509
Best fit for generation 712: 509
Best fit for generation 713: 509
Best fit for generation 714: 509
Best fit for generation 715: 509
Best fit for generation 716: 509
Best fit for generation 717: 509
Best fit for generation 718: 509
Best fit for generation 719: 509
Best fit for generation 720: 509
Best fit for generation 721: 509
Best fit for generation 722: 509
Best fit for generation 723: 509
Best fit for generation 724: 509
Best fit for generation 725: 509
Best fit for generation 726: 509
Best fit for generation 727: 509
Best fit for generation 728: 509
Best fit for generation 729: 509
Best fit for generation 730: 509
Best fit for generation 731: 509
Best fit for generation 732: 509
Best fit for generation 733: 509
Best fit for generation 734: 509
Best fit for generation 735: 509
Best fit for generation 736: 509
Best fit for generation 737: 509
Best fit for generation 738: 509
Best fit for generation 739: 509
Best fit for generation 740: 509
Best fit for generation 741: 509
Best fit for generation 742: 509
Best fit for generation 743: 509
Best fit for generation 744: 509
Best fit for generation 745: 509
Best fit for generation 746: 509
Best fit for generation 747: 509
Best fit for generation 748: 509
Best fit for generation 749: 509
Best fit for generation 750: 509
Best fit for generation 751: 509
Best fit for generation 752: 509
Best fit for generation 753: 509
Best fit for generation 754: 509
Best fit for generation 755: 509
Best fit for generation 756: 509
Best fit for generation 757: 509
Best fit for generation 758: 509
Best fit for generation 759: 509
Best fit for generation 760: 509
Best fit for generation 761: 509
Best fit for generation 762: 509
Best fit for generation 763: 509
Best fit for generation 764: 509
Best fit for generation 765: 509
Best fit for generation 766: 509
Best fit for generation 767: 509
Best fit for generation 768: 509
Best fit for generation 769: 509
Best fit for generation 770: 509
Best fit for generation 771: 509
Best fit for generation 772: 509
Best fit for generation 773: 509
Best fit for generation 774: 509
Best fit for generation 775: 509
Best fit for generation 776: 509
Best fit for generation 777: 509
Best fit for generation 778: 509
Best fit for generation 779: 509
Best fit for generation 780: 509
Best fit for generation 781: 509
Best fit for generation 782: 509
Best fit for generation 783: 509
Best fit for generation 784: 509
Best fit for generation 785: 509
Best fit for generation 786: 509
Best fit for generation 787: 509
Best fit for generation 788: 509
Best fit for generation 789: 509
Best fit for generation 790: 509
Best fit for generation 791: 509
Best fit for generation 792: 509
Best fit for generation 793: 509
Best fit for generation 794: 509
Best fit for generation 795: 509
Best fit for generation 796: 509
Best fit for generation 797: 509
Best fit for generation 798: 509
Best fit for generation 799: 509
Best fit for generation 800: 509
Best fit for generation 801: 509
Best fit for generation 802: 509
Best fit for generation 803: 509
Best fit for generation 804: 509
Best fit for generation 805: 509
Best fit for generation 806: 509
Best fit for generation 807: 509
Best fit for generation 808: 509
Best fit for generation 809: 509
Best fit for generation 810: 509
Best fit for generation 811: 509
Best fit for generation 812: 509
Best fit for generation 813: 509
Best fit for generation 814: 509
Best fit for generation 815: 509
Best fit for generation 816: 509
Best fit for generation 817: 509
Best fit for generation 818: 509
Best fit for generation 819: 509
Best fit for generation 820: 509
Best fit for generation 821: 509
Best fit for generation 822: 509
Best fit for generation 823: 509
Best fit for generation 824: 509
Best fit for generation 825: 509
Best fit for generation 826: 509
Best fit for generation 827: 509
Best fit for generation 828: 509
Best fit for generation 829: 509
Best fit for generation 830: 509
Best fit for generation 831: 509
Best fit for generation 832: 509
Best fit for generation 833: 509
Best fit for generation 834: 509
Best fit for generation 835: 509
Best fit for generation 836: 509
Best fit for generation 837: 509
Best fit for generation 838: 509
Best fit for generation 839: 509
Best fit for generation 840: 509
Best fit for generation 841: 509
Best fit for generation 842: 509
Best fit for generation 843: 509
Best fit for generation 844: 509
Best fit for generation 845: 509
Best fit for generation 846: 509
Best fit for generation 847: 509
Best fit for generation 848: 509
Best fit for generation 849: 509
Best fit for generation 850: 509
Best fit for generation 851: 509
Best fit for generation 852: 509
Best fit for generation 853: 509
Best fit for generation 854: 509
Best fit for generation 855: 509
Best fit for generation 856: 509
Best fit for generation 857: 509
Best fit for generation 858: 509
Best fit for generation 859: 509
Best fit for generation 860: 509
Best fit for generation 861: 509
Best fit for generation 862: 509
Best fit for generation 863: 509
Best fit for generation 864: 509
Best fit for generation 865: 509
Best fit for generation 866: 509
Best fit for generation 867: 509
Best fit for generation 868: 509
Best fit for generation 869: 509
Best fit for generation 870: 509
Best fit for generation 871: 509
Best fit for generation 872: 509
Best fit for generation 873: 509
Best fit for generation 874: 509
Best fit for generation 875: 509
Best fit for generation 876: 509
Best fit for generation 877: 509
Best fit for generation 878: 509
Best fit for generation 879: 509
Best fit for generation 880: 509
Best fit for generation 881: 509
Best fit for generation 882: 509
Best fit for generation 883: 509
Best fit for generation 884: 509
Best fit for generation 885: 509
Best fit for generation 886: 509
Best fit for generation 887: 509
Best fit for generation 888: 509
Best fit for generation 889: 509
Best fit for generation 890: 509
Best fit for generation 891: 509
Best fit for generation 892: 509
Best fit for generation 893: 509
Best fit for generation 894: 509
Best fit for generation 895: 509
Best fit for generation 896: 509
Best fit for generation 897: 509
Best fit for generation 898: 509
Best fit for generation 899: 509
Best fit for generation 900: 509
Best fit for generation 901: 509
Best fit for generation 902: 509
Best fit for generation 903: 509
Best fit for generation 904: 509
Best fit for generation 905: 509
Best fit for generation 906: 509
Best fit for generation 907: 509
Best fit for generation 908: 509
Best fit for generation 909: 509
Best fit for generation 910: 509
Best fit for generation 911: 509
Best fit for generation 912: 509
Best fit for generation 913: 509
Best fit for generation 914: 509
Best fit for generation 915: 509
Best fit for generation 916: 509
Best fit for generation 917: 509
Best fit for generation 918: 509
Best fit for generation 919: 509
Best fit for generation 920: 509
Best fit for generation 921: 509
Best fit for generation 922: 509
Best fit for generation 923: 509
Best fit for generation 924: 509
Best fit for generation 925: 509
Best fit for generation 926: 509
Best fit for generation 927: 509
Best fit for generation 928: 509
Best fit for generation 929: 509
Best fit for generation 930: 509
Best fit for generation 931: 509
Best fit for generation 932: 509
Best fit for generation 933: 509
Best fit for generation 934: 509
Best fit for generation 935: 509
Best fit for generation 936: 509
Best fit for generation 937: 509
Best fit for generation 938: 509
Best fit for generation 939: 509
Best fit for generation 940: 509
Best fit for generation 941: 509
Best fit for generation 942: 509
Best fit for generation 943: 509
Best fit for generation 944: 509
Best fit for generation 945: 509
Best fit for generation 946: 509
Best fit for generation 947: 509
Best fit for generation 948: 509
Best fit for generation 949: 509
Best fit for generation 950: 509
Best fit for generation 951: 509
Best fit for generation 952: 509
Best fit for generation 953: 509
Best fit for generation 954: 509
Best fit for generation 955: 509
Best fit for generation 956: 509
Best fit for generation 957: 509
Best fit for generation 958: 509
Best fit for generation 959: 509
Best fit for generation 960: 509
Best fit for generation 961: 509
Best fit for generation 962: 509
Best fit for generation 963: 509
Best fit for generation 964: 509
Best fit for generation 965: 509
Best fit for generation 966: 509
Best fit for generation 967: 509
Best fit for generation 968: 509
Best fit for generation 969: 509
Best fit for generation 970: 509
Best fit for generation 971: 509
Best fit for generation 972: 509
Best fit for generation 973: 509
Best fit for generation 974: 509
Best fit for generation 975: 509
Best fit for generation 976: 509
Best fit for generation 977: 509
Best fit for generation 978: 509
Best fit for generation 979: 509
Best fit for generation 980: 509
Best fit for generation 981: 509
Best fit for generation 982: 509
Best fit for generation 983: 509
Best fit for generation 984: 509
Best fit for generation 985: 509
Best fit for generation 986: 509
Best fit for generation 987: 509
Best fit for generation 988: 509
Best fit for generation 989: 509
Best fit for generation 990: 509
Best fit for generation 991: 509
Best fit for generation 992: 509
Best fit for generation 993: 509
Best fit for generation 994: 509
Best fit for generation 995: 509
Best fit for generation 996: 509
Best fit for generation 997: 509
Best fit for generation 998: 509
Best fit for generation 999: 509
Best fit for generation 1000: 509
Best fit for generation 1001: 509
Best fit for generation 1002: 509
Best fit for generation 1003: 509
Best fit for generation 1004: 509
Best fit for generation 1005: 509
Best fit for generation 1006: 509
Best fit for generation 1007: 509
Best fit for generation 1008: 509
Best fit for generation 1009: 509
Best fit for generation 1010: 509
Best fit for generation 1011: 509
Best fit for generation 1012: 509
Best fit for generation 1013: 509
Best fit for generation 1014: 509
Best fit for generation 1015: 509
Best fit for generation 1016: 509
Best fit for generation 1017: 509
Best fit for generation 1018: 509
Best fit for generation 1019: 509
Best fit for generation 1020: 509
Best fit for generation 1021: 509
Best fit for generation 1022: 509
Best fit for generation 1023: 509
Best fit for generation 1024: 509
Best fit for generation 1025: 509
Best fit for generation 1026: 509
Best fit for generation 1027: 509
Best fit for generation 1028: 509
Best fit for generation 1029: 509
Best fit for generation 1030: 509
Best fit for generation 1031: 509
Best fit for generation 1032: 509
Best fit for generation 1033: 509
Best fit for generation 1034: 509
Best fit for generation 1035: 509
Best fit for generation 1036: 509
Best fit for generation 1037: 509
Best fit for generation 1038: 509
Best fit for generation 1039: 509
Best fit for generation 1040: 509
Best fit for generation 1041: 509
Best fit for generation 1042: 509
Best fit for generation 1043: 509
Best fit for generation 1044: 509
Best fit for generation 1045: 509
Best fit for generation 1046: 509
Best fit for generation 1047: 509
Best fit for generation 1048: 509
Best fit for generation 1049: 509
Best fit for generation 1050: 509
Best fit for generation 1051: 509
Best fit for generation 1052: 509
Best fit for generation 1053: 509
Best fit for generation 1054: 509
Best fit for generation 1055: 509
Best fit for generation 1056: 509
Best fit for generation 1057: 509
Best fit for generation 1058: 509
Best fit for generation 1059: 509
Best fit for generation 1060: 509
Best fit for generation 1061: 509
Best fit for generation 1062: 509
Best fit for generation 1063: 509
Best fit for generation 1064: 509
Best fit for generation 1065: 509
Best fit for generation 1066: 509
Best fit for generation 1067: 509
